# t (s)	mx ()	my ()	mz ()
6.800301613186342e-10	4.6090307e-08	-3.4501888e-08	0.8577723
6.82005232746412e-10	5.491331e-08	-2.1399071e-08	0.8319877
6.840297804022617e-10	5.6361863e-08	-2.1728288e-09	0.8082317
6.860051383006876e-10	4.9843376e-08	1.48888155e-08	0.7876981
6.880297782369929e-10	3.817265e-08	2.7604802e-08	0.76973206
6.900045960729634e-10	2.61295e-08	3.318502e-08	0.7554427
6.920288111949711e-10	1.5382641e-08	3.3843456e-08	0.744156
6.940037483271047e-10	6.748938e-09	3.1802312e-08	0.73621666
6.960281070718833e-10	5.1028554e-10	2.7785871e-08	0.73089725
6.980030437890783e-10	-3.7695287e-09	2.2888775e-08	0.7282251
7.000273694235161e-10	-6.551408e-09	1.777769e-08	0.7277437
7.020022952107914e-10	-7.522597e-09	1.3563719e-08	0.72906595
7.040266499310568e-10	-7.2756845e-09	1.0164559e-08	0.7319139
7.060016087494365e-10	-7.0616935e-09	7.242763e-09	0.73594195
7.080259816877317e-10	-6.2551133e-09	4.016441e-09	0.741187
7.10000993195714e-10	-5.069934e-09	2.0411421e-09	0.74721366
7.120253807600126e-10	-3.456773e-09	2.0411421e-09	0.7541154
7.140003949344062e-10	-2.732497e-09	2.1069855e-09	0.7613643
7.1602477767199e-10	-2.1399071e-09	1.1851794e-09	0.76915824
7.180491470076379e-10	-1.316866e-09	9.547279e-10	0.7771838
7.200241667492954e-10	-3.950598e-10	1.975299e-10	0.7851196
7.220485583126822e-10	1.975299e-10	4.115206e-11	0.79324317
7.240235526524216e-10	1.5143958e-09	8.312716e-10	0.8010404
7.260479212138231e-10	2.3374371e-09	1.7016377e-09	0.80878055
7.280229277500007e-10	2.6008102e-09	3.0020428e-09	0.81597924
7.300472852954897e-10	3.094635e-09	4.0822843e-09	0.82290435
7.32022261941874e-10	1.9752988e-09	4.4773443e-09	0.82915395
7.340466271621356e-10	2.2386721e-09	3.9505976e-09	0.8350038
7.360215966939771e-10	2.3374371e-09	4.839482e-09	0.8401613
7.380459216802066e-10	1.4814742e-09	4.0822843e-09	0.84490377
7.400208736052691e-10	3.358008e-09	3.753068e-09	0.84903896
7.420452122927584e-10	5.432072e-09	5.530837e-09	0.85282826
7.440201654473034e-10	5.9588183e-09	8.329177e-09	0.8561462
7.460444856139453e-10	4.032902e-09	9.77773e-09	0.85922074
7.480194187114114e-10	1.5143958e-09	8.9546885e-09	0.8619588
7.500437426776176e-10	2.9629485e-10	7.3744495e-09	0.86455005
7.520186841915059e-10	-7.2427625e-10	5.9588183e-09	0.8669123
7.540430014233874e-10	-1.3827093e-09	3.6872247e-09	0.8692029
7.560179247786023e-10	7.901196e-10	2.8312617e-09	0.87134314
7.580422451510595e-10	3.456773e-09	4.5431876e-09	0.8734683
7.600171780436295e-10	4.016441e-09	7.242763e-09	0.87549937
7.620415087451212e-10	2.5020452e-09	9.3497485e-09	0.87756056
7.640164406288073e-10	-6.9135464e-10	9.3497485e-09	0.87957144
7.660407668948109e-10	-2.5020452e-09	7.637823e-09	0.88165253
7.680157009752625e-10	-3.4238514e-09	6.18927e-09	0.88372135
7.7004003086163e-10	-3.2592433e-09	4.6748743e-09	0.8859017
7.720149801771371e-10	-2.3045155e-09	4.4773443e-09	0.88810766
7.740393053778396e-10	-2.3703588e-09	5.3991505e-09	0.8904729
7.760142672037511e-10	-2.3374371e-09	6.650173e-09	0.892907
7.780386103781003e-10	-2.9629483e-09	7.5719795e-09	0.89556074
7.80013568650429e-10	-4.6748743e-09	7.506136e-09	0.89833665
7.820379161927989e-10	-6.5843295e-09	7.1769195e-09	0.9014115
7.840128931577597e-10	-8.526707e-09	7.0781545e-09	0.9046765
